키,몸무게,체지방율,성별
1779.0,54.2,11.5,남
1788.0,60.3,9.7,남
1736.0,69.5,16.4,남
1740.0,60.4,17.7,남
1735.0,56.2,9.4,남
1741.0,49.3,9.5,남
1740.0,68.7,26.0,남
1746.0,58.4,8.3,남
1708.0,57.0,12.0,남
1720.0,65.1,22.4,남
1820.0,90.2,17.9,남
1690.0,77.6,30.4,남
1760.0,79.6,19.6,남
1711.0,80.8,24.8,남
1695.0,60.9,20.3,남
1730.0,59.5,14.0,남
1750.0,79.6,29.4,남
1726.0,69.1,25.1,남
1695.0,50.2,9.4,남
1810.0,68.5,19.6,남
1734.0,63.8,14.9,남
1720.0,82.1,30.3,남
1706.0,59.2,9.2,남
1739.0,67.2,26.6,남
1705.0,62.7,16.8,남
1716.0,85.7,29.2,남
1758.0,71.3,20.5,남
1674.0,64.1,26.9,남
1711.0,53.0,14.1,남
1671.0,58.2,12.5,남
1759.0,71.4,17.9,남
1718.0,65.8,21.7,남
1825.0,93.7,25.2,남
1663.0,63.6,23.3,남
1751.0,75.3,22.0,남
1743.0,73.2,25.3,남
1650.0,89.7,36.1,남
1765.0,67.1,18.8,남
1634.0,67.7,24.4,남
1746.0,89.6,30.5,남
1720.0,47.2,12.3,남
1800.0,68.8,20.8,남
1865.0,81.6,14.1,남
1725.0,72.6,15.9,남
1848.0,100.7,18.4,남
1701.0,58.2,15.2,남
1828.0,78.6,10.5,남
1718.0,74.2,19.9,남
1720.0,67.2,17.8,남
1745.0,67.3,17.1,남
1707.0,51.3,9.9,남
1750.0,91.9,33.8,남
1779.0,66.5,18.5,남
1697.0,57.8,18.4,남
1788.0,66.8,17.5,남
1790.0,79.0,16.6,남
1683.0,78.7,28.3,남
1818.0,90.0,22.5,남
1862.0,90.8,22.6,남
1706.0,62.6,16.7,남
1689.0,98.2,32.1,남
1693.0,67.7,17.7,남
1661.0,71.6,20.5,남
1766.0,61.4,16.2,남
1682.0,69.2,19.2,남
1709.0,61.4,20.1,남
1700.0,70.2,20.5,남
1851.0,73.1,19.4,남
1680.0,62.2,19.0,남
1739.0,75.3,22.6,남
1591.0,74.3,39.4,남
1765.0,70.5,9.6,남
1610.0,81.8,30.2,남
1764.0,85.2,27.7,남
1739.0,101.3,35.0,남
1787.0,95.5,26.6,남
1690.0,59.7,18.4,남
1805.0,61.5,9.6,남
1861.0,84.0,19.0,남
1777.0,76.8,25.2,남
1685.0,71.5,19.5,남
1665.0,50.5,19.7,남
1722.0,88.5,28.8,남
1733.0,88.8,28.5,남
1719.0,81.1,23.6,남
1710.0,69.2,14.4,남
1707.0,74.2,15.9,남
1784.0,73.8,17.4,남
1636.0,60.4,16.7,남
1698.0,71.0,16.0,남
1671.0,74.0,23.1,남
1776.0,64.3,12.5,남
1734.0,90.2,25.9,남
1751.0,65.1,14.9,남
1709.0,63.1,18.6,남
1706.0,66.7,17.3,남
1705.0,80.4,28.5,남
1686.0,61.8,14.7,남
1774.0,72.6,17.0,남
1777.0,63.3,14.6,남
1710.0,61.6,10.3,남
1640.0,55.1,11.3,남
1758.0,65.6,15.0,남
1671.0,59.0,13.8,남
1757.0,86.9,20.5,남
1667.0,82.8,31.1,남
1735.0,90.2,24.1,남
1688.0,73.3,25.3,남
1796.0,88.7,20.0,남
1798.0,79.7,13.7,남
1786.0,64.9,12.7,남
1767.0,69.1,17.2,남
1706.0,78.5,27.4,남
1671.0,61.1,12.0,남
1734.0,74.2,15.3,남
1797.0,94.2,25.1,남
1663.0,75.7,27.7,남
1645.0,80.2,30.1,남
1756.0,78.0,22.3,남
1743.0,81.9,26.0,남
1778.0,75.4,17.5,남
1772.0,82.5,21.1,남
1751.0,76.8,25.6,남
1640.0,62.1,12.1,남
1748.0,76.8,31.3,남
1760.0,77.6,18.3,남
1780.0,87.6,27.6,남
1660.0,55.5,12.2,남
1664.0,69.1,22.8,남
1702.0,85.2,23.2,남
1732.0,75.3,16.6,남
1695.0,69.2,17.3,남
1654.0,53.6,19.4,남
1730.0,60.2,13.2,남
1784.0,69.6,16.5,남
1654.0,83.5,27.8,남
1675.0,59.5,13.4,남
1784.0,105.8,28.6,남
1730.0,70.4,18.9,남
1690.0,85.9,28.2,남
1804.0,76.1,18.5,남
1740.0,84.3,21.5,남
1738.0,91.3,27.6,남
1686.0,71.8,20.5,남
1718.0,71.6,20.8,남
1819.0,84.9,21.2,남
1720.0,59.8,18.8,남
1742.0,82.3,25.2,남
1769.0,83.5,20.3,남
1778.0,69.0,18.0,남
1773.0,72.1,15.0,남
1780.0,75.1,15.4,남
1711.0,62.2,18.7,남
1767.0,73.1,17.4,남
1817.0,97.9,26.7,남
1705.0,84.0,35.0,남
1686.0,80.0,24.4,남
1860.0,86.8,23.7,남
1645.0,70.7,28.1,남
1805.0,93.0,21.2,남
1750.0,79.5,19.4,남
1676.0,74.7,19.3,남
1765.0,86.7,16.6,남
1739.0,95.6,27.2,남
1700.0,60.6,14.8,남
1836.0,87.7,21.7,남
1707.0,78.0,19.8,남
1720.0,65.3,10.3,남
1720.0,60.5,11.3,남
1703.0,77.8,20.8,남
1731.0,93.0,20.2,남
1815.0,50.6,13.3,남
1652.0,67.8,25.7,남
1734.0,83.6,23.5,남
1827.0,89.5,22.8,남
1737.0,75.1,23.2,남
1777.0,79.7,20.8,남
1784.0,88.8,23.7,남
1673.0,76.9,22.7,남
1702.0,67.7,22.5,남
1833.0,85.2,19.2,남
1742.0,60.7,12.6,남
1688.0,66.5,19.6,남
1725.0,86.4,25.7,남
1717.0,66.5,17.8,남
1616.0,75.8,27.0,남
1750.0,71.2,12.4,남
1733.0,71.7,22.1,남
1708.0,81.2,19.5,남
1835.0,73.7,13.9,남
1649.0,61.0,19.9,남
1732.0,66.3,16.1,남
1781.0,79.3,19.6,남
1700.0,83.7,22.8,남
1740.0,75.6,20.5,남
1750.0,77.4,14.7,남
1608.0,73.4,26.3,남
1715.0,83.6,20.4,남
1700.0,74.6,17.5,남
1778.0,84.9,27.0,남
1852.0,91.4,20.6,남
1711.0,65.0,16.6,남
1686.0,68.9,20.1,남
1660.0,73.7,20.6,남
1732.0,81.2,19.0,남
1781.0,80.8,21.0,남
1780.0,83.1,17.0,남
1739.0,79.7,21.7,남
1656.0,53.6,13.9,남
1740.0,84.2,17.7,남
1681.0,88.0,30.4,남
1697.0,72.1,20.1,남
1609.0,56.9,20.9,남
1606.0,65.8,22.4,남
1681.0,75.0,23.7,남
1640.0,68.5,23.6,남
1675.0,68.6,17.4,남
1770.0,86.2,20.0,남
1696.0,87.0,33.0,남
1680.0,81.4,29.3,남
1774.0,72.8,19.1,남
1724.0,74.8,22.1,남
1644.0,70.0,27.1,남
1887.0,98.3,19.5,남
1667.0,67.5,21.8,남
1829.0,76.2,19.9,남
1755.0,67.5,19.1,남
1840.0,67.5,10.2,남
1734.0,68.7,17.7,남
1812.0,106.9,25.1,남
1708.0,56.7,12.4,남
1645.0,58.3,14.5,남
1660.0,68.1,22.6,남
1785.0,75.8,13.9,남
1721.0,85.6,26.0,남
1744.0,64.4,12.9,남
1720.0,65.2,12.4,남
1810.0,83.4,25.2,남
1643.0,77.4,28.5,남
1725.0,65.0,12.2,남
1730.0,68.9,18.9,남
1743.0,66.2,13.1,남
1769.0,68.5,20.9,남
1621.0,55.3,15.5,남
1620.0,54.1,19.1,남
1667.0,55.5,13.1,남
1714.0,100.9,36.2,남
1874.0,82.9,19.1,남
1606.0,69.6,27.5,남
1784.0,76.2,13.3,남
1844.0,78.2,19.3,남
1685.0,71.3,9.6,남
1755.0,97.0,30.0,남
1745.0,57.0,9.4,남
1800.0,93.7,27.6,남
1638.0,61.2,22.9,남
1795.0,88.7,20.2,남
1813.0,77.1,16.1,남
1792.0,86.3,18.2,남
1704.0,65.1,13.8,남
1709.0,69.7,21.4,남
1701.0,72.3,20.2,남
1673.0,65.7,23.4,남
1720.0,59.9,14.2,남
1729.0,85.5,20.9,남
1750.0,85.0,28.9,남
1703.0,86.2,27.4,남
1601.0,59.9,16.5,남
1753.0,83.8,22.7,남
1775.0,107.7,34.0,남
1745.0,69.2,10.7,남
1762.0,82.2,21.6,남
1805.0,105.0,30.4,남
1662.0,68.5,26.8,남
1760.0,74.8,18.4,남
1770.0,69.1,14.5,남
1741.0,92.3,25.5,남
1784.0,76.1,24.8,남
1675.0,74.0,24.0,남
1785.0,61.4,9.0,남
1668.0,68.4,20.1,남
1655.0,88.7,33.0,남
1700.0,82.1,28.0,남
1709.0,54.3,8.4,남
1770.0,73.3,19.1,남
1717.0,93.7,26.5,남
1696.0,76.2,21.3,남
1824.0,81.9,12.7,남
1794.0,88.6,19.6,남
1666.0,56.8,13.5,남
1695.0,63.4,16.3,남
1663.0,68.3,24.7,남
1720.0,76.5,15.1,남
1770.0,62.7,12.1,남
1744.0,83.6,16.6,남
1675.0,75.6,26.5,남
1713.0,75.8,18.2,남
1815.0,79.0,17.7,남
1756.0,85.6,18.6,남
1805.0,92.2,20.8,남
1753.0,97.5,26.4,남
1660.0,56.2,20.2,남
1725.0,68.7,17.3,남
1759.0,89.2,29.6,남
1765.0,69.3,16.9,남
1720.0,73.9,12.1,남
1796.0,87.1,24.5,남
1733.0,70.1,14.4,남
1780.0,68.4,9.7,남
1748.0,100.3,30.5,남
1816.0,77.5,23.0,남
1728.0,68.3,22.8,남
1708.0,73.7,22.6,남
1705.0,94.6,28.1,남
1759.0,85.1,24.8,남
1670.0,75.4,20.7,남
1685.0,67.8,18.1,남
1686.0,72.6,17.4,남
1624.0,85.3,33.5,남
1675.0,70.1,12.2,남
1760.0,84.3,24.8,남
1698.0,62.8,8.7,남
1733.0,65.5,15.6,남
1703.0,67.8,14.2,남
1773.0,69.3,13.5,남
1721.0,59.8,11.6,남
1733.0,77.0,24.9,남
1620.0,68.8,24.9,남
1796.0,92.7,23.3,남
1730.0,82.6,21.8,남
1825.0,87.6,24.5,남
1697.0,62.5,14.0,남
1717.0,59.7,15.3,남
1664.0,65.2,16.5,남
1678.0,63.5,19.9,남
1644.0,64.5,21.6,남
1824.0,80.0,18.1,남
1675.0,84.1,32.1,남
1674.0,67.3,20.7,남
1769.0,90.0,27.6,남
1713.0,76.4,28.5,남
1685.0,75.7,21.0,남
1730.0,67.4,14.1,남
1606.0,67.1,22.0,남
1671.0,59.4,22.7,남
1770.0,76.3,21.6,남
1820.0,75.9,15.7,남
1620.0,63.0,20.3,남
1710.0,73.1,23.6,남
1765.0,100.5,24.1,남
1717.0,71.6,26.7,남
1644.0,79.0,26.2,남
1853.0,110.8,27.0,남
1736.0,74.5,19.4,남
1750.0,70.4,22.4,남
1725.0,81.0,21.6,남
1800.0,70.0,12.7,남
1541.0,59.7,26.8,남
1749.0,75.3,16.2,남
1770.0,73.9,16.9,남
1640.0,61.7,18.7,남
1745.0,83.6,18.8,남
1775.0,83.0,21.2,남
1748.0,67.4,16.8,남
1710.0,75.2,28.8,남
1802.0,96.4,21.5,남
1691.0,57.4,17.0,남
1660.0,83.3,31.7,남
1691.0,66.6,19.1,남
1875.0,80.4,15.4,남
1706.0,64.0,15.9,남
1775.0,102.5,31.3,남
1861.0,82.2,20.4,남
1597.0,72.9,22.4,남
1685.0,64.1,14.1,남
1817.0,102.6,25.1,남
1775.0,86.9,19.1,남
1837.0,88.3,25.3,남
1786.0,82.7,26.0,남
1676.0,71.5,19.9,남
1720.0,98.3,28.5,남
1707.0,74.2,17.6,남
1756.0,81.5,16.6,남
1768.0,89.0,24.8,남
1670.0,68.4,14.8,남
1674.0,84.9,27.1,남
1773.0,85.1,21.5,남
1740.0,73.7,18.0,남
1694.0,79.8,33.0,남
1683.0,75.5,26.9,남
1702.0,84.9,27.0,남
1635.0,64.5,19.8,남
1748.0,75.7,24.1,남
1675.0,83.3,29.8,남
1651.0,56.4,13.5,남
1723.0,73.5,21.7,남
1634.0,66.2,26.1,남
1710.0,68.1,23.2,남
1593.0,59.4,26.6,남
1716.0,63.1,17.0,남
1682.0,78.6,26.0,남
1733.0,65.3,16.6,남
1707.0,79.3,32.7,남
1757.0,70.3,18.3,남
1780.0,74.8,16.7,남
1740.0,73.1,18.8,남
1697.0,72.6,21.0,남
1582.0,52.5,20.8,남
1674.0,62.2,14.4,남
1685.0,73.4,22.5,남
1657.0,60.1,17.5,남
1770.0,71.0,20.3,남
1799.0,87.8,25.3,남
1687.0,77.0,26.0,남
1713.0,71.7,21.9,남
1733.0,64.2,17.4,남
1782.0,70.3,18.5,남
1716.0,72.7,19.4,남
1796.0,91.0,25.2,남
1693.0,65.8,20.5,남
1750.0,80.5,26.7,남
1560.0,58.1,30.6,남
1628.0,57.8,29.3,여
1663.0,58.7,24.5,여
1670.0,41.3,20.1,여
1610.0,69.9,35.7,여
1710.0,51.8,21.0,여
1604.0,44.1,24.9,여
1689.0,65.1,36.0,여
1614.0,49.3,28.3,여
1570.0,54.8,34.0,여
1597.0,46.7,26.9,여
1647.0,73.1,6.4,여
1596.0,56.5,27.9,여
1600.0,49.0,28.9,여
1631.0,52.7,26.2,여
1670.0,64.7,32.4,여
1620.0,56.7,25.9,여
1530.0,50.4,36.8,여
1616.0,63.5,32.0,여
1794.0,80.0,22.5,남
1691.0,81.9,31.1,남
1773.0,75.2,14.5,남
1758.0,71.3,24.0,남
1759.0,79.9,23.2,남
1556.0,56.8,32.8,여
1693.0,78.2,27.6,남
1712.0,90.1,33.4,남
1876.0,86.4,20.8,남
1755.0,79.7,24.1,남
1837.0,82.9,19.9,남
1720.0,70.1,15.5,남
1751.0,88.0,22.4,남
1764.0,80.4,26.9,남
1727.0,80.6,26.0,남
1675.0,71.3,23.9,남
1768.0,81.3,20.1,남
1734.0,91.6,27.5,남
1757.0,65.1,12.0,남
1657.0,58.4,16.5,남
1704.0,66.2,15.1,남
1670.0,55.2,16.2,남
1682.0,69.3,19.8,남
1777.0,92.5,27.4,남
1727.0,96.1,33.7,남
1728.0,78.6,20.9,남
1695.0,76.9,24.1,남
1786.0,83.4,18.6,남
1773.0,100.7,27.9,남
1686.0,72.5,20.6,남
1813.0,75.7,14.6,남
1640.0,80.8,25.8,남
1706.0,72.3,16.6,남
1708.0,65.9,20.8,남
1785.0,89.9,24.0,남
1685.0,85.6,24.0,남
1735.0,77.5,25.3,남
1655.0,68.1,24.7,남
1758.0,70.5,18.8,남
1745.0,103.5,33.4,남
1722.0,80.3,21.3,남
1754.0,106.3,32.4,남
1795.0,103.7,26.3,남
1714.0,83.4,26.1,남
1830.0,97.9,21.7,남
1640.0,58.1,31.0,여
1604.0,53.7,28.9,여
1510.0,47.9,28.5,여
1541.0,49.1,30.7,여
1665.0,58.5,20.6,여
1570.0,51.3,26.6,여
1567.0,46.3,21.9,여
1645.0,73.8,36.1,여
1563.0,56.4,27.0,여
1681.0,64.0,20.7,남
1638.0,47.6,23.6,여
1562.0,58.3,31.0,여
1664.0,63.6,36.8,여
1606.0,57.8,30.7,여
1594.0,61.3,34.2,여
1685.0,62.3,30.2,여
1657.0,66.1,15.2,남
1592.0,50.4,19.6,여
1685.0,51.9,21.5,여
1584.0,53.5,27.4,여
1710.0,62.0,26.3,여
1672.0,84.6,36.3,여
1588.0,49.3,26.0,여
1613.0,50.3,24.0,여
1620.0,53.1,20.2,여
1563.0,56.1,32.8,여
1574.0,46.3,23.2,여
1585.0,60.4,31.0,여
1625.0,65.5,31.7,여
1558.0,56.6,28.7,여
1620.0,52.0,29.0,여
1629.0,54.8,33.3,여
1631.0,58.1,24.7,여
1560.0,50.5,32.4,여
1650.0,54.8,25.3,여
1635.0,58.1,34.4,여
1635.0,54.0,26.1,여
1655.0,58.0,28.4,여
1634.0,64.8,34.2,여
1523.0,45.7,24.2,여
1650.0,56.6,28.5,여
1614.0,60.0,33.2,여
1604.0,62.3,34.4,여
1611.0,50.2,26.7,여
1600.0,52.0,31.3,여
1558.0,52.6,27.5,여
1607.0,56.4,27.3,여
1690.0,68.3,31.6,여
1621.0,51.5,22.9,여
1634.0,50.4,23.2,여
1645.0,66.6,31.4,여
1617.0,58.9,28.0,여
1620.0,48.9,19.0,여
1705.0,60.2,27.1,여
1580.0,47.9,22.7,여
1539.0,52.6,26.7,여
1545.0,48.6,28.0,여
1670.0,55.6,26.3,여
1628.0,45.5,21.8,여
1515.0,53.5,36.5,여
1608.0,71.3,35.9,여
1594.0,63.3,33.7,여
1570.0,50.3,29.4,여
1525.0,48.1,31.4,여
1507.0,60.2,38.3,여
1493.0,57.0,37.3,여
1612.0,47.1,25.4,여
1667.0,50.6,15.0,여
1571.0,47.3,28.2,여
1715.0,62.8,25.2,여
1615.0,59.9,35.4,여
1594.0,45.7,22.3,여
1660.0,63.2,29.9,여
1630.0,53.8,26.3,여
1677.0,62.7,32.8,여
1590.0,48.0,28.7,여
1600.0,56.0,24.2,여
1570.0,46.4,24.0,여
1654.0,84.2,44.7,여
1580.0,58.5,31.3,여
1632.0,46.8,21.8,여
1601.0,49.4,23.3,여
1598.0,56.8,30.4,여
1603.0,79.6,44.2,여
1651.0,60.6,33.5,여
1579.0,55.3,28.0,여
1690.0,59.7,33.4,여
1723.0,60.4,27.0,여
1708.0,90.2,42.2,여
1681.0,75.5,41.3,여
1640.0,81.3,42.5,여
1688.0,56.8,12.3,여
1662.0,50.0,20.6,여
1629.0,46.8,16.4,여
1551.0,39.6,17.9,여
1520.0,40.5,24.6,여
1678.0,66.8,33.9,여
1574.0,54.0,27.4,여
1650.0,69.6,38.2,여
1717.0,83.0,33.1,여
1531.0,48.5,28.6,여
1655.0,51.6,19.4,여
1548.0,49.9,28.2,여
1543.0,53.7,33.5,여
1608.0,58.0,33.9,여
1598.0,43.7,22.3,여
1601.0,51.1,22.6,여
1590.0,48.2,21.6,여
1751.0,68.0,17.3,남
1724.0,64.2,10.7,남
1814.0,89.7,14.4,남
1720.0,60.0,6.0,남
1696.0,69.8,13.0,남
1682.0,61.5,14.6,남
1749.0,68.0,24.4,남
1770.0,74.2,14.2,남
1805.0,74.8,22.8,남
1700.0,79.6,26.5,남
1779.0,80.4,21.3,남
1736.0,63.5,12.5,남
1714.0,63.2,23.6,남
1728.0,79.2,21.2,남
1672.0,76.2,25.6,남
1732.0,78.7,32.5,남
1633.0,62.5,21.9,남
1682.0,71.5,30.2,남
1729.0,81.6,25.3,남
1695.0,76.6,26.0,남
1687.0,62.6,22.1,남
1665.0,58.1,20.2,남
1774.0,88.0,25.2,남
1675.0,74.8,26.6,남
1702.0,71.9,22.3,남
1785.0,70.9,18.6,남
1709.0,69.7,22.9,남
1780.0,77.8,24.5,남
1750.0,80.1,23.3,남
1805.0,94.3,26.2,남
1682.0,69.8,23.4,남
1675.0,73.6,19.7,남
1780.0,85.4,26.8,남
1785.0,84.0,19.3,남
1725.0,75.9,17.8,남
1690.0,79.3,22.0,남
1800.0,83.1,17.7,남
1793.0,60.4,9.7,남
1814.0,90.7,21.1,남
1804.0,81.1,18.1,남
1683.0,76.3,27.3,남
1713.0,78.0,19.0,남
1673.0,66.0,21.5,남
1755.0,73.6,15.2,남
1705.0,59.5,15.8,남
1753.0,85.4,18.2,남
1671.0,74.9,24.7,남
1667.0,67.3,17.9,남
1665.0,80.9,26.8,남
1749.0,69.6,11.9,남
1682.0,71.5,17.6,남
1760.0,92.0,27.2,남
1766.0,77.1,18.7,남
1700.0,75.4,23.9,남
1673.0,85.4,25.1,남
1701.0,78.1,27.4,남
1691.0,76.9,20.9,남
1699.0,70.7,21.6,남
1750.0,83.8,22.7,남
1678.0,69.8,19.8,남
1746.0,115.4,33.8,남
1726.0,77.5,20.5,남
1664.0,80.8,31.0,남
1694.0,80.2,26.3,남
1699.0,75.6,20.6,남
1674.0,75.2,28.2,남
1794.0,84.5,28.4,남
1800.0,76.1,19.5,남
1761.0,71.9,18.8,남
1739.0,86.8,28.5,남
1703.0,62.0,17.0,남
1766.0,80.6,22.7,남
1653.0,74.5,26.9,남
1756.0,87.7,19.8,남
1683.0,71.7,26.1,남
1627.0,73.6,28.6,남
1580.0,52.9,21.9,남
1650.0,62.5,25.4,남
1776.0,63.3,11.1,남
1730.0,57.7,11.1,남
1673.0,55.8,21.2,남
1770.0,61.6,19.5,남
1830.0,129.7,42.0,남
1656.0,84.6,28.4,남
1718.0,68.7,22.9,남
1758.0,93.7,33.6,남
1683.0,59.6,19.2,남
1745.0,68.9,18.5,남
1748.0,80.2,23.4,남
1680.0,78.6,23.6,남
1694.0,69.1,21.8,남
1647.0,74.6,34.0,남
1769.0,64.9,13.5,남
1548.0,53.3,24.2,남
1760.0,60.6,18.8,남
1605.0,62.9,22.2,남
1629.0,75.2,27.6,남
1714.0,93.5,34.4,남
1613.0,62.8,20.4,남
1716.0,61.7,19.5,남
1885.0,139.2,42.9,남
1695.0,73.3,21.8,남
1688.0,57.4,13.1,남
1625.0,68.6,26.3,남
1825.0,89.2,16.2,남
1627.0,59.4,11.4,남
1720.0,75.7,16.4,남
1715.0,84.9,26.0,남
1737.0,101.0,23.9,남
1684.0,60.7,15.3,남
1688.0,56.8,13.7,남
1729.0,73.5,23.4,남
1741.0,68.3,20.9,남
1710.0,56.0,12.2,남
1643.0,70.7,25.8,남
1650.0,59.1,17.1,남
1759.0,77.8,17.7,남
1684.0,56.0,9.9,남
1685.0,87.0,30.7,남
1665.0,52.4,16.5,남
1660.0,61.7,19.1,남
1730.0,53.4,7.8,남
1761.0,62.4,21.2,남
1736.0,87.6,21.7,남
1740.0,71.8,21.4,남
1684.0,75.2,27.2,남
1625.0,47.0,14.3,남
1675.0,97.2,28.9,남
1704.0,56.9,18.0,남
1721.0,59.4,20.5,남
1817.0,62.0,9.3,남
1714.0,63.8,16.5,남
1795.0,66.3,15.2,남
1711.0,51.8,4.3,남
1672.0,52.7,14.0,남
1742.0,64.1,11.0,남
1640.0,60.8,19.2,남
1760.0,61.4,12.9,남
1663.0,64.4,24.3,남
1721.0,82.2,25.3,남
1629.0,50.5,16.1,남
1768.0,62.1,9.4,남
1702.0,71.1,12.6,남
1740.0,84.3,28.7,남
1783.0,66.8,8.7,남
1831.0,67.8,11.7,남
1777.0,52.8,12.5,남
1780.0,60.8,14.5,남
1786.0,70.8,15.4,남
1709.0,75.0,18.5,남
1716.0,112.5,43.3,남
1717.0,68.5,9.8,남
1746.0,70.0,29.6,남
1755.0,71.6,19.7,남
1695.0,57.1,13.8,남
1683.0,53.3,19.5,남
1646.0,59.9,14.3,남
1751.0,92.9,30.2,남
1767.0,64.8,18.4,남
1688.0,73.5,26.0,남
1754.0,61.4,14.7,남
1686.0,65.1,20.4,남
1739.0,55.6,11.3,남
1685.0,47.8,14.7,남
1743.0,63.1,20.2,남
1697.0,50.6,14.0,남
1694.0,70.1,25.4,남
1799.0,63.0,13.4,남
1652.0,58.5,16.0,남
1741.0,52.5,13.0,남
1827.0,97.1,30.6,남
1723.0,75.1,19.1,남
1694.0,65.8,18.5,남
1649.0,63.4,21.6,남
1775.0,75.2,11.1,남
1751.0,58.4,11.1,남
1782.0,60.5,19.9,남
1742.0,60.0,12.6,남
1711.0,93.8,34.7,남
1679.0,69.4,21.9,남
1665.0,68.0,30.3,남
1700.0,56.9,7.9,남
1680.0,61.1,12.6,남
1655.0,60.3,11.5,남
1695.0,55.6,10.5,남
1757.0,63.7,15.7,남
1651.0,61.2,20.8,남
1704.0,60.9,10.8,남
1686.0,69.1,21.7,남
1760.0,53.4,11.3,남
1750.0,74.7,18.6,남
1778.0,83.2,25.6,남
1752.0,61.4,9.6,남
1716.0,56.2,13.7,남
1769.0,58.8,16.8,남
1663.0,49.5,16.3,남
1757.0,81.7,23.7,남
1711.0,59.5,16.0,남
1726.0,58.9,17.8,남
1724.0,75.3,19.3,남
1772.0,70.8,17.3,남
1728.0,65.1,19.4,남
1675.0,59.4,13.9,남
1726.0,80.7,24.4,남
1674.0,52.9,9.2,남
1734.0,69.5,16.3,남
1774.0,84.0,25.3,남
1624.0,77.1,30.5,남
1669.0,82.2,27.7,남
1778.0,76.1,23.1,남
1675.0,59.5,20.7,남
1576.0,53.2,23.2,남
1753.0,68.7,24.6,남
1733.0,75.7,19.7,남
1787.0,76.7,15.9,남
1770.0,77.0,24.0,남
1704.0,74.3,22.9,남
1731.0,71.2,12.5,남
1661.0,65.6,26.4,남
1662.0,57.0,15.7,남
1701.0,60.3,12.2,남
1835.0,77.5,22.9,남
1821.0,76.4,19.2,남
1732.0,65.4,18.6,남
1711.0,56.4,17.9,남
1651.0,51.4,13.4,남
1739.0,60.7,14.5,남
1698.0,71.4,22.1,남
1666.0,53.7,10.0,남
1672.0,57.4,14.1,남
1813.0,62.3,11.4,남
1633.0,58.7,18.7,남
1713.0,54.7,13.2,남
1726.0,65.7,15.9,남
1704.0,62.7,15.9,남
1622.0,49.6,11.2,남
1675.0,77.9,34.4,남
1674.0,52.7,19.1,남
1766.0,68.0,18.4,남
1766.0,67.2,18.0,남
1815.0,62.8,13.0,남
1782.0,69.6,11.8,남
1726.0,62.3,14.2,남
1737.0,70.6,18.1,남
1756.0,87.9,25.6,남
1645.0,64.5,25.2,남
1691.0,65.1,13.3,남
1664.0,75.3,27.7,남
1725.0,56.0,47.5,남
1619.0,68.0,25.5,남
1745.0,74.5,25.2,남
1746.0,103.1,35.9,남
1706.0,58.1,15.7,남
1699.0,62.2,18.8,남
1791.0,63.8,11.9,남
1729.0,72.2,21.7,남
1728.0,58.6,8.1,남
1760.0,66.4,19.6,남
1624.0,51.6,17.3,남
1688.0,57.0,20.8,남
1703.0,61.5,11.8,남
1791.0,64.9,30.4,남
1794.0,51.5,10.3,남
1617.0,58.6,19.6,남
1725.0,65.4,21.1,남
1723.0,67.1,24.4,남
1754.0,64.6,18.9,남
1748.0,62.1,20.4,남
1738.0,52.2,9.1,남
1788.0,63.2,16.3,남
1783.0,57.1,6.5,남
1665.0,71.4,24.4,남
1799.0,64.4,20.6,남
1641.0,51.6,13.4,남
1744.0,63.1,16.8,남
1723.0,76.8,22.8,남
1705.0,60.7,9.3,남
1691.0,79.5,25.8,남
1828.0,84.6,22.8,남
1698.0,67.4,16.9,남
1729.0,78.6,16.4,남
1663.0,63.3,23.8,남
1533.0,51.1,21.7,남
1628.0,73.8,22.5,남
1683.0,67.2,25.3,남
1705.0,90.4,27.1,남
1684.0,80.3,23.0,남
1683.0,71.3,19.0,남
1684.0,64.8,12.9,남
1721.0,72.7,16.1,남
1670.0,70.3,19.5,남
1643.0,62.5,28.5,남
1616.0,67.6,23.7,남
1680.0,75.8,27.8,남
1708.0,75.3,21.5,남
1746.0,73.1,12.1,남
1680.0,67.0,16.2,남
1696.0,70.3,17.9,남
1688.0,69.4,14.9,남
1705.0,77.2,27.2,남
1690.0,71.9,19.7,남
1730.0,79.2,24.6,남
1663.0,62.0,16.6,남
1779.0,80.1,19.1,남
1713.0,65.1,17.0,남
1789.0,77.0,13.5,남
1629.0,53.1,17.7,남
1693.0,72.6,15.9,남
1624.0,59.5,17.2,남
1734.0,87.9,30.4,남
1729.0,74.5,21.2,남
1695.0,68.4,19.0,남
1724.0,86.4,25.2,남
1753.0,74.6,17.6,남
1783.0,73.8,15.2,남
1706.0,71.3,23.3,남
1730.0,61.1,9.0,남
1695.0,60.4,19.9,남
1719.0,77.0,23.2,남
1733.0,94.8,35.8,남
1833.0,65.3,8.6,남
1624.0,55.1,13.8,남
1636.0,67.3,22.6,남
1624.0,66.8,16.2,남
1756.0,58.3,10.6,남
1656.0,74.6,25.3,남
1723.0,61.5,16.2,남
1678.0,92.1,32.6,남
1633.0,68.2,28.0,남
1770.0,83.3,22.6,남
1671.0,99.0,41.8,남
1758.0,60.8,6.1,남
1861.0,95.4,16.5,남
1753.0,75.4,20.3,남
1703.0,73.4,22.6,남
1682.0,75.9,24.3,남
1689.0,82.4,26.0,남
1790.0,90.4,27.5,남
1743.0,88.0,31.7,남
