키,몸무게,목둘레,허리둘레,BMI,체지방율,기초대사량,기초대사량평가,머리수직길이,머리두께,머리너비,발너비,발직선길이,나이,성별
1658.0,59.7,330.0,734.0,21.71727239789244,23.3,1359.0,표준,220.0,187.0,154.0,96.0,243.0,29,여
1568.0,63.9,357.0,920.0,25.99014733444398,33.0,1295.0,표준이하,205.0,173.0,146.0,98.0,230.0,58,여
1596.0,84.0,389.0,1065.0,32.97717979158422,41.4,1434.0,표준이하,193.0,187.0,160.0,97.0,240.0,55,여
1581.0,66.8,339.0,880.0,26.724692856065523,41.1,1220.0,표준이하,210.0,181.0,157.0,94.0,227.0,24,여
1532.0,49.3,306.0,672.0,21.005324189271175,33.9,1074.0,표준이하,211.0,171.0,150.0,89.0,236.0,21,여
1630.0,51.5,322.0,615.0,19.383492039595016,22.7,1230.0,표준,222.0,178.0,151.0,89.0,234.0,18,여
1638.0,56.2,320.0,680.0,20.946357942694938,32.8,1186.0,표준이하,220.0,165.0,155.0,92.0,235.0,18,여
1581.0,55.0,323.0,755.0,22.003863878497064,28.0,1227.0,표준,214.0,172.0,148.0,96.0,234.0,34,여
1519.0,52.3,320.0,727.0,22.666587499745376,35.1,1103.0,표준이하,227.0,177.0,151.0,90.0,225.0,41,여
1575.0,49.6,320.0,685.0,19.9949609473419,30.9,1111.0,표준이하,223.0,180.0,137.0,85.0,225.0,19,여
1580.0,46.5,291.0,644.0,18.62682262457939,30.0,1070.0,표준,213.0,172.0,151.0,90.0,231.0,20,여
1569.0,56.5,323.0,783.0,22.951050081628562,29.4,1230.0,표준,226.0,176.0,157.0,94.0,230.0,34,여
1700.0,60.6,331.0,749.0,20.96885813148789,25.4,1347.0,표준,213.0,174.0,155.0,87.0,231.0,32,여
1557.0,56.5,316.0,756.0,23.306186781968357,37.7,1130.0,표준이하,222.0,176.0,159.0,92.0,236.0,17,여
1545.0,50.0,314.0,725.0,20.946575758527874,34.7,1075.0,표준이하,224.0,168.0,158.0,87.0,221.0,21,여
1602.0,56.3,314.0,695.0,21.937309948082994,26.0,1270.0,표준,230.0,175.0,150.0,94.0,226.0,21,여
1627.0,53.7,320.0,721.0,20.286128858850475,25.3,1237.0,표준,220.0,186.0,155.0,91.0,235.0,21,여
1570.0,47.0,306.0,674.0,19.067710657633167,28.8,1093.0,표준,220.0,179.0,161.0,85.0,219.0,19,여
1627.0,54.7,320.0,705.0,20.66389662158512,25.0,1257.0,표준,225.0,190.0,151.0,97.0,242.0,20,여
1650.0,51.8,310.0,682.0,19.02662993572084,30.6,1146.0,표준,219.0,177.0,156.0,91.0,236.0,19,여
1600.0,52.3,319.0,725.0,20.429687499999996,32.2,1136.0,표준이하,243.0,179.0,156.0,89.0,241.0,19,여
1589.0,43.7,314.0,655.0,17.307472194179542,25.1,1077.0,표준,214.0,179.0,151.0,84.0,232.0,21,여
1569.0,47.2,304.0,666.0,19.17326661686492,26.2,1123.0,표준,227.0,175.0,159.0,87.0,236.0,21,여
1594.0,68.8,350.0,886.0,27.077701984701097,28.4,1434.0,표준,233.0,178.0,160.0,100.0,241.0,19,여
1619.0,52.7,311.0,734.0,20.10559442933876,29.4,1174.0,표준,227.0,174.0,148.0,92.0,232.0,22,여
1506.0,45.4,315.0,660.0,20.017318949081936,34.1,1017.0,표준이하,232.0,177.0,154.0,90.0,215.0,21,여
1614.0,48.6,316.0,632.0,18.656458589571727,26.2,1145.0,표준,228.0,176.0,148.0,95.0,242.0,22,여
1547.0,53.9,322.0,741.0,22.52206138285457,35.4,1123.0,표준이하,216.0,179.0,177.0,90.0,225.0,22,여
1595.0,50.5,325.0,695.0,19.850433859730153,32.1,1111.0,표준이하,231.0,170.0,156.0,92.0,243.0,22,여
1645.0,56.8,320.0,775.0,20.990197799355144,11.3,1458.0,표준이상,213.0,187.0,156.0,91.0,235.0,22,여
1593.0,50.6,309.0,641.0,19.93971585510841,27.4,1164.0,표준,216.0,190.0,150.0,86.0,228.0,19,여
1560.0,44.8,325.0,651.0,18.40894148586456,22.6,1119.0,표준,223.0,167.0,154.0,85.0,230.0,20,여
1578.0,55.4,342.0,731.0,22.24824544071605,33.8,1162.0,표준이하,230.0,174.0,155.0,90.0,228.0,19,여
1665.0,57.6,320.0,700.0,20.777534291047804,27.1,1278.0,표준,228.0,173.0,158.0,94.0,235.0,23,여
1580.0,57.7,320.0,711.0,23.11328312770389,31.4,1225.0,표준이하,206.0,175.0,150.0,95.0,233.0,20,여
1610.0,54.2,332.0,745.0,20.909687126268274,31.7,1170.0,표준이하,232.0,179.0,156.0,91.0,228.0,21,여
1608.0,53.1,335.0,720.0,20.536310982401424,28.7,1188.0,표준,238.0,177.0,156.0,89.0,240.0,21,여
1682.0,61.6,325.0,730.0,21.773524242839837,32.0,1274.0,표준이하,231.0,179.0,158.0,95.0,245.0,22,여
1490.0,47.0,315.0,700.0,21.170217557767668,30.0,1080.0,표준,205.0,167.0,150.0,94.0,216.0,51,여
1477.0,57.5,306.0,841.0,26.357660154873024,38.2,1138.0,표준이하,205.0,171.0,153.0,91.0,214.0,58,여
1452.0,47.5,320.0,780.0,22.52995772905615,32.8,1060.0,표준이하,222.0,179.0,146.0,89.0,216.0,54,여
1522.0,52.0,310.0,820.0,22.44781315131035,29.4,1163.0,표준,203.0,170.0,142.0,101.0,245.0,55,여
1522.0,60.4,325.0,815.0,26.073998352675865,37.2,1189.0,표준이하,203.0,174.0,143.0,91.0,226.0,50,여
1509.0,56.6,350.0,925.0,24.856384116331387,34.1,1176.0,표준이하,225.0,178.0,153.0,90.0,226.0,58,여
1628.0,51.1,320.0,700.0,19.280225054180825,19.5,1197.0,표준,235.0,176.0,151.0,96.0,240.0,33,여
1600.0,63.0,310.0,745.0,24.609374999999996,24.6,1217.0,표준이하,213.0,178.0,149.0,95.0,241.0,19,여
1646.0,59.7,321.0,795.0,22.035081917354784,32.1,1245.0,표준이하,210.0,165.0,150.0,92.0,253.0,19,여
1522.0,42.8,300.0,626.0,18.47627697838621,21.3,1098.0,표준,204.0,174.0,149.0,83.0,206.0,21,여
1589.0,47.6,306.0,640.0,18.852074975811124,26.6,1125.0,표준,225.0,168.0,145.0,89.0,216.0,21,여
1560.0,53.2,320.0,705.0,21.86061801446417,26.6,1214.0,표준,210.0,175.0,154.0,96.0,226.0,19,여
1676.0,61.1,322.0,801.0,21.75169883971953,28.1,1319.0,표준이하,237.0,179.0,155.0,90.0,236.0,26,여
1470.0,59.8,330.0,871.0,27.67365449581193,39.6,1150.0,표준이하,217.0,172.0,149.0,87.0,216.0,19,여
1495.0,43.0,301.0,605.0,19.239158398675627,25.9,1059.0,표준,215.0,175.0,155.0,85.0,206.0,19,여
1566.0,49.1,326.0,691.0,20.021562937844262,27.2,1142.0,표준,221.0,171.0,152.0,86.0,230.0,19,여
1635.0,46.4,310.0,682.0,17.357311861141504,18.6,1186.0,표준,231.0,185.0,147.0,82.0,221.0,19,여
1589.0,54.1,325.0,690.0,21.426412945197097,30.5,1182.0,표준,211.0,171.0,145.0,91.0,228.0,19,여
1587.0,58.8,323.0,792.0,23.346590861715523,29.6,1262.0,표준,219.0,175.0,152.0,94.0,234.0,34,여
1518.0,43.6,315.0,650.0,18.920950352467795,27.6,1052.0,표준,234.0,161.0,152.0,82.0,226.0,19,여
1558.0,49.9,339.0,641.0,20.557279419155922,32.4,1099.0,표준이하,223.0,173.0,156.0,93.0,221.0,19,여
1630.0,55.9,306.0,690.0,21.03955737890022,38.3,1115.0,표준이하,224.0,172.0,142.0,97.0,241.0,17,여
1579.0,59.0,327.0,836.0,23.663977930733534,34.5,1195.0,표준,207.0,175.0,147.0,91.0,227.0,34,여
1652.0,63.6,331.0,795.0,23.30435190450785,29.1,1329.0,표준,224.0,176.0,152.0,93.0,242.0,33,여
1558.0,54.0,314.0,790.0,22.2463544816517,30.6,1160.0,표준,210.0,178.0,151.0,89.0,226.0,33,여
1638.0,47.7,310.0,694.0,17.778314481611183,24.1,1152.0,표준,223.0,173.0,160.0,93.0,231.0,19,여
1544.0,50.7,330.0,672.0,21.267349459045878,30.3,1133.0,표준,221.0,175.0,156.0,90.0,235.0,19,여
1587.0,53.7,311.0,794.0,21.321631450240197,28.3,1202.0,표준,233.0,170.0,161.0,95.0,240.0,19,여
1571.0,37.2,290.0,565.0,15.072683152346336,20.6,1008.0,표준,224.0,173.0,154.0,85.0,222.0,16,여
1676.0,56.7,351.0,680.0,20.185291721965587,25.0,1288.0,표준,246.0,189.0,158.0,95.0,241.0,16,여
1726.0,57.9,316.0,720.0,19.43555652826581,32.0,1220.0,표준이하,225.0,179.0,162.0,97.0,243.0,16,여
1704.0,49.2,310.0,605.0,16.94438934073927,25.8,1159.0,표준,218.0,175.0,145.0,91.0,256.0,16,여
1475.0,41.1,300.0,651.0,18.891123240448145,26.9,1019.0,표준,208.0,188.0,143.0,89.0,222.0,16,여
1584.0,47.4,310.0,641.0,18.89156718702173,25.8,1130.0,표준,220.0,175.0,147.0,90.0,222.0,19,여
1635.0,66.3,330.0,860.0,24.80150380158797,38.1,1256.0,표준이하,221.0,175.0,158.0,99.0,241.0,17,여
1612.0,47.1,307.0,664.0,18.125534914936978,23.4,1149.0,표준,221.0,182.0,155.0,92.0,239.0,39,여
1624.0,48.2,300.0,670.0,18.275740736246938,32.3,1075.0,표준이하,220.0,172.0,162.0,85.0,235.0,39,여
1630.0,65.2,321.0,880.0,24.539877300613494,26.3,1407.0,표준,217.0,187.0,150.0,95.0,240.0,56,여
1618.0,64.9,331.0,751.0,24.79063563342557,38.0,1240.0,표준이하,218.0,176.0,161.0,97.0,242.0,16,여
1636.0,54.8,330.0,730.0,20.47453087917934,34.9,1141.0,표준이하,222.0,175.0,149.0,90.0,229.0,16,여
1557.0,49.1,320.0,635.0,20.25369506185215,25.4,1162.0,표준,235.0,178.0,141.0,86.0,218.0,17,여
1615.0,54.2,305.0,720.0,20.780415800017256,31.4,1174.0,표준이하,233.0,181.0,152.0,96.0,240.0,16,여
1655.0,53.9,325.0,685.0,19.678535245205865,23.5,1261.0,표준,215.0,182.0,155.0,95.0,245.0,19,여
1569.0,56.1,315.0,742.0,22.788564771316146,37.3,1130.0,표준이하,230.0,175.0,158.0,91.0,226.0,19,여
1590.0,66.8,330.0,812.0,26.42300541908943,38.1,1263.0,표준이하,225.0,183.0,150.0,92.0,228.0,19,여
1624.0,52.7,315.0,705.0,19.98198209129074,26.0,1213.0,표준,230.0,170.0,156.0,89.0,236.0,25,여
1656.0,57.4,325.0,731.0,20.931060234777938,28.9,1252.0,표준,232.0,173.0,154.0,100.0,251.0,27,여
1631.0,65.8,325.0,831.0,24.735344965962586,32.4,1331.0,표준이하,211.0,185.0,155.0,91.0,235.0,33,여
1670.0,65.9,331.0,740.0,23.62938793072538,19.4,1518.0,표준,222.0,180.0,159.0,93.0,239.0,25,여
1552.0,46.4,301.0,691.0,19.26347114464874,27.4,1091.0,표준,224.0,167.0,155.0,92.0,225.0,27,여
1496.0,44.8,305.0,681.0,20.0177299894192,33.0,1018.0,표준이하,214.0,170.0,155.0,91.0,222.0,16,여
1646.0,61.8,332.0,761.0,22.810185301382337,27.2,1340.0,표준,220.0,175.0,156.0,92.0,242.0,38,여
1516.0,46.7,310.0,705.0,20.319755501562927,27.4,1103.0,표준,207.0,171.0,146.0,90.0,231.0,40,여
1610.0,53.2,330.0,705.0,20.523899540912772,23.3,1251.0,표준,237.0,167.0,151.0,95.0,238.0,34,여
1669.0,63.9,324.0,825.0,22.939723811469214,31.3,1318.0,표준이하,236.0,174.0,155.0,90.0,242.0,34,여
1568.0,58.0,335.0,775.0,23.590431070387336,32.9,1210.0,표준이하,226.0,172.0,154.0,95.0,239.0,34,여
1690.0,66.1,342.0,881.0,23.143447358285776,26.4,1421.0,표준,224.0,164.0,159.0,93.0,251.0,39,여
1618.0,60.1,327.0,760.0,22.95712174990565,29.1,1291.0,표준,231.0,179.0,153.0,97.0,250.0,33,여
1628.0,54.6,300.0,776.0,20.600788414056225,27.2,1228.0,표준,232.0,185.0,142.0,94.0,246.0,36,여
1680.0,82.4,391.0,1021.0,29.195011337868486,38.3,1469.0,표준이하,239.0,185.0,150.0,101.0,236.0,39,여
1575.0,55.6,331.0,800.0,22.413706223230033,29.2,1221.0,표준,236.0,164.0,154.0,91.0,231.0,37,여
1632.0,63.6,336.0,860.0,23.879036908881197,28.3,1355.0,표준,228.0,171.0,158.0,96.0,230.0,36,여
1590.0,54.7,315.0,791.0,21.63680234167952,24.5,1263.0,표준,227.0,183.0,145.0,93.0,235.0,33,여
1587.0,54.8,310.0,740.0,21.758387401734876,30.3,1195.0,표준,237.0,173.0,153.0,95.0,250.0,36,여
1575.0,49.6,331.0,741.0,19.9949609473419,36.9,1046.0,표준이하,208.0,175.0,145.0,89.0,230.0,16,여
1569.0,59.8,351.0,740.0,24.29155389170598,34.5,1216.0,표준이하,228.0,172.0,154.0,92.0,231.0,16,여
1528.0,58.0,345.0,775.0,24.84169841835476,35.6,1177.0,표준이하,245.0,175.0,148.0,95.0,223.0,16,여
1604.0,42.8,294.0,620.0,16.635468684896235,21.0,1100.0,표준,226.0,170.0,146.0,87.0,235.0,16,여
1539.0,57.5,342.0,785.0,24.27675329878857,31.1,1226.0,표준이하,220.0,173.0,142.0,96.0,228.0,16,여
1666.0,49.5,305.0,641.0,17.834264558164204,22.0,1204.0,표준,239.0,183.0,136.0,96.0,236.0,16,여
1644.0,64.1,315.0,794.0,23.716707810159775,36.1,1255.0,표준이하,217.0,180.0,125.0,90.0,240.0,16,여
1616.0,47.0,310.0,645.0,17.997622782080185,21.5,1167.0,표준,245.0,166.0,150.0,97.0,227.0,16,여
1621.0,62.0,352.0,741.0,23.595308491532897,31.4,1289.0,표준이하,219.0,182.0,142.0,106.0,236.0,16,여
1616.0,62.0,330.0,760.0,23.74154494657386,30.8,1296.0,표준이하,233.0,180.0,144.0,97.0,228.0,17,여
1564.0,63.3,340.0,870.0,25.877970447603033,39.9,1192.0,표준이하,228.0,181.0,152.0,93.0,233.0,19,여
1598.0,49.1,315.0,660.0,19.22772677361094,22.2,1196.0,표준,216.0,188.0,151.0,91.0,236.0,16,여
1594.0,49.0,310.0,670.0,19.28499123910398,25.2,1162.0,표준,225.0,167.0,145.0,92.0,220.0,17,여
1551.0,61.7,345.0,840.0,25.648476201996925,41.6,1149.0,표준이하,235.0,180.0,147.0,95.0,226.0,17,여
1504.0,49.0,324.0,715.0,21.662092575826165,33.1,1078.0,표준이하,217.0,171.0,147.0,94.0,231.0,16,여
1624.0,55.5,300.0,721.0,21.043643378873547,31.5,1191.0,표준이하,228.0,172.0,145.0,91.0,241.0,16,여
1623.0,54.9,315.0,760.0,20.841803875208843,29.3,1209.0,표준,211.0,170.0,142.0,86.0,222.0,39,여
1624.0,49.8,305.0,645.0,18.882404329151395,27.4,1151.0,표준,224.0,185.0,144.0,96.0,231.0,16,여
1540.0,57.6,335.0,791.0,24.287400910777535,32.5,1210.0,표준이하,218.0,178.0,144.0,92.0,237.0,39,여
1626.0,70.6,335.0,830.0,26.703219061710904,30.7,1427.0,표준,241.0,182.0,145.0,95.0,245.0,38,여
1645.0,60.6,330.0,771.0,22.394471595790876,29.9,1288.0,표준,215.0,172.0,144.0,96.0,243.0,36,여
1588.0,43.1,310.0,630.0,17.09134630636575,15.9,1153.0,표준,225.0,175.0,145.0,91.0,220.0,34,여
1555.0,56.5,340.0,711.0,23.366176941925747,37.0,1139.0,표준이하,236.0,174.0,155.0,91.0,236.0,16,여
1594.0,62.4,345.0,810.0,24.55884598612425,33.5,1267.0,표준이하,215.0,188.0,160.0,96.0,235.0,34,여
1586.0,53.2,320.0,710.0,21.149751371155872,28.9,1187.0,표준,233.0,176.0,149.0,97.0,237.0,16,여
1629.0,72.5,354.0,821.0,27.320952608133506,31.5,1443.0,표준이하,233.0,180.0,155.0,97.0,246.0,36,여
1660.0,79.0,351.0,885.0,28.66889243721875,33.2,1510.0,표준이하,215.0,179.0,155.0,92.0,242.0,19,여
1669.0,53.5,328.0,678.0,19.206185037771565,23.3,1256.0,표준,215.0,192.0,142.0,99.0,240.0,37,여
1613.0,68.2,319.0,828.0,26.212934353511017,38.3,1280.0,표준이하,225.0,181.0,155.0,95.0,238.0,35,여
1591.0,57.6,328.0,728.0,22.755276873646192,31.7,1219.0,표준이하,242.0,192.0,144.0,95.0,240.0,34,여
1685.0,63.6,330.0,778.0,22.400479003953542,31.0,1319.0,표준이하,221.0,182.0,142.0,91.0,240.0,37,여
1588.0,53.1,338.0,780.0,21.056855890209313,28.9,1185.0,표준,212.0,175.0,144.0,91.0,235.0,39,여
1640.0,58.4,335.0,749.0,21.713265913146934,28.7,1270.0,표준,227.0,165.0,144.0,96.0,241.0,39,여
1664.0,87.6,370.0,860.0,31.637157914201172,37.8,1546.0,표준이하,244.0,179.0,160.0,101.0,246.0,36,여
1587.0,94.1,415.0,1101.0,37.36248639604474,39.6,1598.0,표준이하,229.0,185.0,160.0,106.0,232.0,33,여
1612.0,54.2,,710.0,20.857834233324507,27.9,1214.0,표준,221.0,173.0,148.0,91.0,229.0,34,여
1531.0,50.7,322.0,727.0,21.63005271845393,30.1,1136.0,표준,220.0,185.0,155.0,90.0,230.0,34,여
1700.0,71.3,356.0,786.0,24.67128027681661,32.2,1414.0,표준이하,236.0,176.0,151.0,97.0,252.0,31,여
1531.0,61.0,339.0,813.0,26.024323783544173,36.8,1184.0,표준,216.0,170.0,153.0,92.0,227.0,31,여
1628.0,75.2,349.0,912.0,28.373247046465718,36.6,1400.0,표준이하,227.0,174.0,152.0,100.0,246.0,30,여
1613.0,47.3,324.0,648.0,18.179938341951186,21.7,1170.0,표준,223.0,175.0,141.0,93.0,228.0,27,여
1616.0,47.3,339.0,644.0,18.112501225370057,18.8,1200.0,표준,231.0,180.0,137.0,89.0,232.0,22,여
1587.0,63.1,366.0,850.0,25.05390958119472,36.3,1238.0,표준이하,221.0,170.0,149.0,96.0,224.0,37,여
1583.0,57.3,316.0,755.0,22.866136528792776,32.0,1206.0,표준,217.0,179.0,150.0,94.0,233.0,32,여
1557.0,61.4,328.0,780.0,25.327431299342603,25.7,1355.0,표준,221.0,186.0,154.0,97.0,225.0,34,여
1673.0,71.7,358.0,856.0,25.616941337204338,34.0,1392.0,표준이하,235.0,179.0,154.0,97.0,246.0,39,여
1646.0,79.1,350.0,928.0,29.195560798371243,41.9,1362.0,표준이하,225.0,175.0,154.0,93.0,241.0,34,여
1557.0,49.7,321.0,684.0,20.50119439051022,26.3,1161.0,표준,207.0,177.0,137.0,92.0,218.0,39,여
1612.0,48.9,300.0,652.0,18.818230516781703,29.3,1117.0,표준,194.0,175.0,139.0,87.0,221.0,36,여
1634.0,54.7,323.0,763.0,20.487229003024765,24.0,1268.0,표준,202.0,171.0,132.0,96.0,239.0,39,여
1562.0,65.1,339.0,834.0,26.682033769372133,19.1,1535.0,표준,212.0,175.0,154.0,97.0,234.0,33,여
1599.0,53.1,311.0,687.0,20.768139561897854,33.6,1129.0,표준,221.0,177.0,145.0,92.0,236.0,17,여
1565.0,66.5,331.0,877.0,27.151445865528895,34.2,1276.0,표준,218.0,183.0,148.0,95.0,238.0,30,여
1579.0,53.8,318.0,701.0,21.57833919785532,29.8,1183.0,표준,230.0,179.0,150.0,90.0,228.0,17,여
1664.0,57.6,320.0,662.0,20.802514792899405,25.2,1301.0,표준,218.0,179.0,152.0,96.0,240.0,34,여
1606.0,54.7,324.0,760.0,21.207830535864108,33.1,1161.0,표준이하,217.0,165.0,144.0,90.0,232.0,38,여
1515.0,52.9,315.0,755.0,23.04784933938938,30.4,1166.0,표준,217.0,175.0,140.0,102.0,237.0,40,여
1550.0,52.0,309.0,682.0,21.64412070759625,28.2,1169.0,표준,213.0,171.0,149.0,93.0,222.0,17,여
1632.0,62.2,340.0,765.0,23.353397731641675,34.7,1242.0,표준이하,224.0,183.0,150.0,93.0,247.0,17,여
1595.0,50.4,307.0,669.0,19.811126069908905,27.5,1160.0,표준,230.0,180.0,154.0,92.0,233.0,17,여
1687.0,73.5,355.0,841.0,25.826001618429434,30.7,1471.0,표준,223.0,170.0,154.0,105.0,261.0,33,여
1652.0,56.1,310.0,696.0,20.556197198787586,26.0,1267.0,표준,223.0,175.0,157.0,98.0,246.0,17,여
1558.0,61.5,339.0,864.0,25.336125937436655,38.8,1184.0,표준이하,235.0,181.0,150.0,97.0,235.0,33,여
1606.0,56.7,318.0,721.0,21.983253955822576,32.3,1182.0,표준,215.0,170.0,150.0,90.0,230.0,17,여
1628.0,45.3,310.0,644.0,17.091862914958735,16.9,1183.0,표준,224.0,170.0,152.0,85.0,245.0,30,여
1575.0,61.0,335.0,865.0,24.590576971529355,34.2,1237.0,표준이하,233.0,178.0,154.0,94.0,240.0,38,여
1627.0,67.3,345.0,851.0,25.423770432041657,34.1,1329.0,표준이하,212.0,181.0,142.0,98.0,238.0,33,여
1565.0,46.1,299.0,670.0,18.822280517306496,24.7,1120.0,표준,224.0,172.0,151.0,90.0,225.0,33,여
1543.0,54.4,316.0,815.0,22.848992103237123,38.1,1097.0,표준이하,225.0,174.0,150.0,91.0,221.0,34,여
1606.0,61.9,340.0,754.0,23.999354847714592,35.7,1230.0,표준이하,229.0,187.0,148.0,95.0,241.0,21,여
1604.0,59.7,351.0,821.0,23.204146740380963,33.8,1224.0,표준이하,230.0,184.0,146.0,90.0,228.0,26,여
1682.0,70.2,328.0,821.0,24.813334445573968,31.7,1405.0,표준이하,240.0,179.0,147.0,99.0,252.0,25,여
1744.0,89.0,372.0,908.0,29.261531015907753,37.0,1581.0,표준이하,239.0,184.0,159.0,95.0,255.0,26,여
1646.0,59.2,328.0,707.0,21.85053349258632,31.4,1247.0,표준이하,241.0,191.0,152.0,100.0,250.0,19,여
1622.0,69.1,340.0,796.0,26.264936044310573,31.6,1391.0,표준이하,223.0,187.0,154.0,98.0,243.0,21,여
1618.0,51.6,315.0,677.0,19.710274247839127,31.5,1133.0,표준,231.0,178.0,150.0,89.0,230.0,17,여
1642.0,58.3,302.0,717.0,21.623313715337787,38.7,1142.0,표준이하,222.0,174.0,148.0,89.0,230.0,25,여
1638.0,53.0,307.0,662.0,19.75368275734576,29.8,1173.0,표준,232.0,172.0,151.0,94.0,238.0,17,여
1578.0,50.5,310.0,691.0,20.280440338558858,22.0,1221.0,표준,231.0,178.0,153.0,97.0,228.0,35,여
1564.0,59.3,324.0,791.0,24.24271165154597,32.2,1239.0,표준이하,220.0,165.0,151.0,91.0,235.0,38,여
1571.0,62.4,341.0,850.0,25.283210449097076,31.0,1300.0,표준이하,228.0,175.0,155.0,96.0,240.0,39,여
1626.0,48.3,302.0,645.0,18.268632870830547,24.4,1158.0,표준,232.0,181.0,149.0,87.0,232.0,32,여
1573.0,57.0,320.0,740.0,23.036548494561554,33.8,1185.0,표준이하,225.0,181.0,141.0,93.0,225.0,26,여
1664.0,69.4,326.0,851.0,25.064141087278102,34.7,1349.0,표준이하,215.0,173.0,148.0,99.0,247.0,32,여
1646.0,59.2,342.0,740.0,21.85053349258632,26.3,1312.0,표준,235.0,183.0,156.0,96.0,241.0,40,여
1590.0,55.7,331.0,740.0,22.032356315019182,29.3,1220.0,표준,213.0,179.0,159.0,97.0,235.0,34,여
1646.0,59.5,341.0,752.0,21.961262547447397,23.4,1355.0,표준,238.0,176.0,154.0,96.0,236.0,40,여
1670.0,63.3,360.0,825.0,22.697120728602673,23.0,1423.0,표준,228.0,194.0,160.0,101.0,241.0,38,여
1643.0,56.2,340.0,700.0,20.81906344591063,20.3,1338.0,표준,220.0,179.0,148.0,90.0,241.0,34,여
1638.0,82.4,320.0,755.0,30.711386022741333,22.0,1422.0,표준,218.0,180.0,152.0,101.0,243.0,63,여
1530.0,46.5,301.0,670.0,19.864154812251698,18.9,1185.0,표준,222.0,169.0,151.0,93.0,216.0,32,여
1525.0,50.9,311.0,690.0,21.8865896264445,21.6,1232.0,표준,217.0,170.0,157.0,95.0,236.0,27,여
1626.0,53.7,310.0,655.0,20.31108871974328,22.7,1267.0,표준,220.0,172.0,158.0,90.0,236.0,28,여
1594.0,51.4,331.0,741.0,20.229562238570296,21.9,1237.0,표준,235.0,179.0,160.0,89.0,231.0,35,여
1570.0,60.0,322.0,776.0,24.341758286340216,37.8,1172.0,표준이하,215.0,178.0,146.0,93.0,230.0,17,여
1554.0,42.1,306.0,645.0,17.43331859161975,21.7,1082.0,표준,218.0,170.0,152.0,85.0,221.0,30,여
1580.0,52.9,315.0,761.0,21.190514340650534,22.3,1257.0,표준,220.0,175.0,154.0,93.0,228.0,32,여
1636.0,54.8,331.0,710.0,20.47453087917934,22.0,1294.0,표준,223.0,179.0,153.0,97.0,246.0,39,여
1606.0,67.8,351.0,882.0,26.28685393659207,34.5,1329.0,표준이하,233.0,175.0,153.0,96.0,246.0,40,여
1619.0,62.0,340.0,805.0,23.65364050510442,32.4,1275.0,표준이하,230.0,177.0,152.0,95.0,231.0,38,여
1567.0,63.2,341.0,852.0,25.73825417259047,28.0,1353.0,표준,219.0,172.0,158.0,96.0,242.0,40,여
1670.0,47.4,321.0,640.0,16.99594822331385,16.6,1224.0,표준,203.0,174.0,151.0,98.0,246.0,26,여
1593.0,54.7,302.0,720.0,21.55538453111522,17.5,1345.0,표준,203.0,177.0,147.0,97.0,233.0,31,여
1669.0,55.1,345.0,740.0,19.780575618340436,24.4,1269.0,표준,221.0,185.0,147.0,89.0,236.0,37,여
1640.0,62.7,330.0,780.0,23.31201665675193,24.1,1399.0,표준,211.0,175.0,152.0,93.0,240.0,39,여
1601.0,50.1,324.0,680.0,19.54587252423825,21.9,1215.0,표준,213.0,165.0,158.0,87.0,231.0,29,여
1680.0,57.0,340.0,751.0,20.19557823129252,27.6,1261.0,표준,240.0,170.0,165.0,92.0,249.0,31,여
1628.0,61.6,344.0,831.0,23.241915133807023,35.0,1235.0,표준이하,224.0,175.0,155.0,90.0,232.0,27,여
1564.0,49.7,315.0,665.0,20.31809054100902,24.1,1185.0,표준,220.0,190.0,152.0,90.0,226.0,27,여
1615.0,49.0,300.0,690.0,18.78672277123331,10.6,1317.0,표준이상,215.0,175.0,143.0,93.0,244.0,26,여
1646.0,53.5,310.0,680.0,19.74668145022581,27.4,1209.0,표준,233.0,172.0,165.0,92.0,235.0,26,여
1568.0,41.4,295.0,640.0,16.838687005414407,24.1,1049.0,표준,207.0,168.0,143.0,93.0,221.0,25,여
1602.0,52.8,325.0,730.0,20.573534018806075,23.0,1250.0,표준,230.0,179.0,155.0,90.0,238.0,25,여
1554.0,47.7,302.0,661.0,19.752239829459906,35.7,1033.0,표준이하,222.0,171.0,145.0,96.0,221.0,33,여
1664.0,55.4,321.0,640.0,20.007974297337274,26.0,1255.0,표준,224.0,178.0,152.0,95.0,244.0,33,여
1645.0,66.9,324.0,845.0,24.722609731986957,33.5,1331.0,표준이하,225.0,180.0,152.0,104.0,249.0,39,여
1580.0,51.4,310.0,675.0,20.58964909469636,29.6,1151.0,표준,225.0,183.0,149.0,95.0,235.0,38,여
1556.0,78.1,340.0,995.0,32.25758486925145,47.7,1253.0,표준이하,225.0,171.0,145.0,97.0,238.0,31,여
1716.0,68.9,325.0,841.0,23.39831885286431,3.0,1814.0,표준이상,229.0,183.0,147.0,102.0,259.0,32,여
1508.0,71.3,362.0,991.0,31.35355909068522,42.9,1249.0,표준이하,214.0,169.0,144.0,96.0,229.0,36,여
1584.0,43.3,302.0,585.0,17.257486480971327,22.3,1097.0,표준,217.0,179.0,139.0,91.0,226.0,25,여
1560.0,46.9,300.0,670.0,19.27186061801446,26.0,1120.0,표준,229.0,165.0,150.0,93.0,246.0,27,여
1690.0,60.7,330.0,705.0,21.25275725639859,19.1,1431.0,표준,238.0,170.0,145.0,97.0,252.0,31,여
